,mean,skew,kurt_fisher,kurt_pearson,autocorr_lag1,range,min,max,iqr,std,cv,item,kind,pca
71,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
72,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
73,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
74,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
75,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
76,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
77,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
78,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
79,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
80,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
81,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
82,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
83,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
84,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
85,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
86,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
87,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
88,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
89,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
90,-0.4915063703134796,0.0,0.0,3.0,,0.0,-0.4915063703134796,-0.4915063703134796,0.0,0.0,-0.0,kurt,fake,0
91,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
92,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,pca,fake,0
93,7.259684230405754,0.0,0.0,3.0,1.0,0.0,7.259684230405755,7.259684230405755,0.0,8.890679326117937e-16,1.224664743527147e-16,entropy,fake,0
94,134.43426964097353,0.0,0.0,3.0,1.0,0.0,134.43426964097355,134.43426964097355,0.0,2.84501738435774e-14,2.116288794483562e-16,mean,fake,0
95,40.10926624858064,0.0,0.0,3.0,1.0,0.0,40.109266248580624,40.109266248580624,0.0,1.42250869217887e-14,3.5465836830889637e-16,std,fake,0
96,-0.4289956761195882,0.0,0.0,3.0,1.0,0.0,-0.4289956761195881,-0.4289956761195881,0.0,1.111334915764742e-16,-2.5905503892653284e-16,skew,fake,0
