,mean,skew,kurt_fisher,kurt_pearson,autocorr_lag1,range,min,max,iqr,std,cv,item,kind,pca
130,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
131,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
132,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
133,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,5
134,5.0,0.0,0.0,3.0,,0.0,5.0,5.0,0.0,0.0,0.0,pca,fake,5
135,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,5
136,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
137,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
138,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
139,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
140,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,3
141,3.0,0.0,0.0,3.0,,0.0,3.0,3.0,0.0,0.0,0.0,pca,fake,3
142,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,3
143,-1.9098074079108844e-15,0.0,0.0,3.0,1.0,0.0,-1.909807407910884e-15,-1.909807407910884e-15,0.0,3.948254756966002e-31,-2.0673575464266056e-16,mean,fake,3
144,16.451253733418838,0.0,0.0,3.0,,0.0,16.451253733418838,16.451253733418838,0.0,0.0,0.0,std,fake,3
145,-0.5432241529643137,0.0,0.0,3.0,1.0,0.0,-0.5432241529643138,-0.5432241529643138,0.0,1.111334915764742e-16,-2.0458127822562954e-16,skew,fake,3
146,4.23757530391235,0.0,0.0,3.0,1.0,0.0,4.237575303912349,4.237575303912349,0.0,8.890679326117937e-16,2.0980581319486166e-16,kurt,fake,3
147,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,3
148,3.0,0.0,0.0,3.0,,0.0,3.0,3.0,0.0,0.0,0.0,pca,fake,3
149,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,3
